timestamp	episode	reward	steps	end_reason	TOTAL_EGO_CRASHES	TOTAL_COLLISION_EVENTS	TOTAL_EGO_COLLISIONS	TOTAL_EGO_TELEPORTS	TOTAL_EGO_EMERGENCY_STOPS
2026-04-25T23:06:28	178	-333.781960	361	arrived	1	651	1	0	0
2026-04-25T23:06:30	179	227.479627	140	arrived	1	651	1	0	0
2026-04-25T23:06:33	180	184.879570	295	arrived	1	655	1	0	0
2026-04-25T23:06:34	181	146.527526	185	arrived	1	657	1	0	0
2026-04-25T23:06:38	182	-15.921560	448	arrived	1	659	1	0	0
2026-04-25T23:06:40	183	84.060931	115	arrived	1	663	1	0	0
2026-04-25T23:06:41	184	91.628480	88	arrived	1	663	1	0	0
2026-04-25T23:06:45	185	125.376371	431	arrived	1	671	1	0	0
2026-04-25T23:06:47	186	29.442220	118	arrived	1	671	1	0	0
2026-04-25T23:06:49	187	-42.777100	220	arrived	1	676	1	0	0
2026-04-25T23:06:53	188	207.329693	477	arrived	1	682	1	0	0
2026-04-25T23:06:56	189	129.546740	208	arrived	1	685	1	0	0
2026-04-25T23:06:58	190	57.147630	264	arrived	1	689	1	0	0
2026-04-25T23:07:04	191	-265.778921	685	arrived	1	695	1	0	0
2026-04-25T23:07:06	192	156.427903	211	arrived	1	697	1	0	0
2026-04-25T23:07:08	193	167.039128	205	arrived	1	699	1	0	0
2026-04-25T23:07:11	194	219.561659	284	arrived	1	704	1	0	0
2026-04-25T23:07:13	195	194.505660	245	arrived	1	706	1	0	0
2026-04-25T23:07:17	196	136.633880	357	arrived	1	710	1	0	0
2026-04-25T23:07:18	197	26.940000	147	arrived	1	710	1	0	0
2026-04-25T23:07:21	198	112.996580	291	arrived	1	712	1	0	0
2026-04-25T23:07:25	199	46.233936	373	arrived	1	716	1	0	0
2026-04-25T23:07:26	200	93.828480	88	arrived	1	716	1	0	0
2026-04-25T23:07:27	201	-44.788280	83	arrived	1	716	1	0	0
2026-04-25T23:07:29	202	235.740352	216	arrived	1	718	1	0	0
2026-04-25T23:07:32	203	130.003419	226	arrived	1	720	1	0	0
2026-04-25T23:07:35	204	158.151447	289	arrived	1	723	1	0	0
2026-04-25T23:07:38	205	247.983140	357	arrived	1	725	1	0	0
2026-04-25T23:07:42	206	-50.004899	366	arrived	1	729	1	0	0
2026-04-25T23:07:46	207	26.052321	486	arrived	1	735	1	0	0
2026-04-25T23:07:48	208	175.092176	194	arrived	1	737	1	0	0
2026-04-25T23:07:50	209	168.331132	202	arrived	1	739	1	0	0
2026-04-25T23:07:52	210	184.058040	249	arrived	1	741	1	0	0
2026-04-25T23:07:55	211	172.019470	210	arrived	1	743	1	0	0
2026-04-25T23:07:57	212	178.688080	249	arrived	1	750	1	0	0
2026-04-25T23:07:59	213	194.068948	215	arrived	1	753	1	0	0
2026-04-25T23:08:01	214	16.597685	276	arrived	1	755	1	0	0
2026-04-25T23:08:03	215	-46.471120	195	arrived	1	757	1	0	0
2026-04-25T23:08:05	216	13.283360	174	arrived	1	757	1	0	0
