timestamp	episode	reward	steps	end_reason	TOTAL_EGO_CRASHES	TOTAL_COLLISION_EVENTS	TOTAL_EGO_COLLISIONS	TOTAL_EGO_TELEPORTS	TOTAL_EGO_EMERGENCY_STOPS
2026-04-22T18:22:35	378	170.965980	356	arrived	1	1208	1	0	0
2026-04-22T18:22:37	379	117.969680	165	arrived	1	1208	1	0	0
2026-04-22T18:22:39	380	162.680007	222	arrived	1	1210	1	0	0
2026-04-22T18:22:41	381	170.232680	221	arrived	1	1213	1	0	0
2026-04-22T18:22:43	382	188.754040	173	arrived	1	1213	1	0	0
2026-04-22T18:22:45	383	187.157273	173	arrived	1	1213	1	0	0
2026-04-22T18:22:49	384	-203.064000	345	arrived	1	1217	1	0	0
2026-04-22T18:22:51	385	54.575560	107	arrived	1	1217	1	0	0
2026-04-22T18:22:52	386	189.538520	180	arrived	1	1217	1	0	0
2026-04-22T18:22:54	387	173.034570	205	arrived	1	1220	1	0	0
2026-04-22T18:22:57	388	185.257280	359	arrived	1	1225	1	0	0
2026-04-22T18:23:03	389	35.891219	461	arrived	1	1231	1	0	0
2026-04-22T18:23:08	390	-12.140175	634	arrived	1	1243	1	0	0
2026-04-22T18:23:10	391	182.744790	216	arrived	1	1247	1	0	0
2026-04-22T18:23:14	392	137.804620	337	arrived	1	1251	1	0	0
2026-04-22T18:23:19	393	81.427547	525	arrived	1	1260	1	0	0
2026-04-22T18:23:22	394	111.759256	332	arrived	1	1265	1	0	0
2026-04-22T18:23:25	395	184.695803	249	arrived	1	1267	1	0	0
2026-04-22T18:23:27	396	183.047073	180	arrived	1	1267	1	0	0
2026-04-22T18:23:29	397	94.491040	81	arrived	1	1271	1	0	0
2026-04-22T18:23:31	398	144.723820	156	arrived	1	1271	1	0	0
2026-04-22T18:23:34	399	150.679437	202	arrived	1	1273	1	0	0
2026-04-22T18:23:36	400	8.263900	91	arrived	1	1275	1	0	0
2026-04-22T18:23:39	401	148.917260	220	arrived	1	1278	1	0	0
2026-04-22T18:23:44	402	113.444360	376	arrived	1	1282	1	0	0
2026-04-22T18:23:46	403	157.511567	314	arrived	1	1287	1	0	0
2026-04-22T18:23:48	404	167.326520	227	arrived	1	1289	1	0	0
2026-04-22T18:23:50	405	177.192720	173	arrived	1	1289	1	0	0
2026-04-22T18:23:52	406	147.750580	204	arrived	1	1291	1	0	0
2026-04-22T18:23:58	407	142.545840	439	arrived	1	1300	1	0	0
2026-04-22T18:24:02	408	-256.560476	514	arrived	1	1307	1	0	0
2026-04-22T18:24:06	409	-39.525400	585	arrived	1	1318	1	0	0
2026-04-22T18:24:10	410	-18.804899	357	arrived	1	1322	1	0	0
2026-04-22T18:24:13	411	171.590424	355	arrived	1	1327	1	0	0
2026-04-22T18:24:15	412	110.826960	181	arrived	1	1327	1	0	0
2026-04-22T18:24:16	413	21.283900	81	arrived	1	1327	1	0	0
2026-04-22T18:24:18	414	64.033620	93	arrived	1	1327	1	0	0
2026-04-22T18:24:23	415	-147.905640	591	arrived	1	1331	1	0	0
2026-04-22T18:24:26	416	130.152020	315	arrived	1	1333	1	0	0
2026-04-22T18:24:29	417	111.554520	267	arrived	1	1337	1	0	0
2026-04-22T18:24:32	418	-285.523100	354	arrived	1	1341	1	0	0
2026-04-22T18:24:33	419	163.298445	196	arrived	1	1345	1	0	0
2026-04-22T18:24:39	420	235.021189	523	arrived	1	1352	1	0	0
2026-04-22T18:24:43	421	116.723280	522	arrived	1	1361	1	0	0
2026-04-22T18:24:45	422	27.939240	88	arrived	1	1361	1	0	0
2026-04-22T18:24:49	423	157.127940	360	arrived	1	1364	1	0	0
2026-04-22T18:24:51	424	160.150060	195	arrived	1	1366	1	0	0
2026-04-22T18:24:52	425	119.020258	152	arrived	1	1366	1	0	0
2026-04-22T18:24:54	426	180.088520	221	arrived	1	1368	1	0	0
2026-04-22T18:24:57	427	159.453040	290	arrived	1	1372	1	0	0
2026-04-22T18:24:58	428	66.158280	113	arrived	1	1372	1	0	0
2026-04-22T18:25:01	429	152.117000	187	arrived	1	1374	1	0	0
2026-04-22T18:25:03	430	121.157920	230	arrived	1	1380	1	0	0
2026-04-22T18:25:05	431	186.849260	158	arrived	1	1380	1	0	0
2026-04-22T18:25:07	432	169.044920	224	arrived	1	1385	1	0	0
2026-04-22T18:25:09	433	170.184380	211	arrived	1	1387	1	0	0
2026-04-22T18:25:11	434	47.826940	167	arrived	1	1387	1	0	0
2026-04-22T18:25:13	435	57.480560	92	arrived	1	1387	1	0	0
2026-04-22T18:25:14	436	166.452413	156	arrived	1	1387	1	0	0
2026-04-22T18:25:17	437	126.212393	275	arrived	1	1391	1	0	0
2026-04-22T18:25:18	438	67.552020	174	arrived	1	1391	1	0	0
2026-04-22T18:25:20	439	89.656640	75	arrived	1	1391	1	0	0
2026-04-22T18:25:21	440	123.331040	161	arrived	1	1391	1	0	0
2026-04-22T18:25:23	441	141.962540	155	arrived	1	1391	1	0	0
2026-04-22T18:25:26	442	179.656560	217	arrived	1	1395	1	0	0
2026-04-22T18:25:28	443	190.402535	218	arrived	1	1397	1	0	0
2026-04-22T18:25:30	444	116.755700	158	arrived	1	1397	1	0	0
2026-04-22T18:25:31	445	195.640844	173	arrived	1	1397	1	0	0
2026-04-22T18:25:33	446	55.662900	117	arrived	1	1397	1	0	0
2026-04-22T18:25:35	447	-195.589100	332	arrived	1	1404	1	0	0
2026-04-22T18:25:39	448	145.904593	276	arrived	1	1406	1	0	0
2026-04-22T18:25:41	449	45.230520	299	arrived	1	1408	1	0	0
2026-04-22T18:25:44	450	-128.608164	348	arrived	1	1415	1	0	0
2026-04-22T18:25:46	451	54.439140	104	arrived	1	1415	1	0	0
2026-04-22T18:25:47	452	82.762820	76	arrived	1	1415	1	0	0
2026-04-22T18:25:48	453	47.495337	93	arrived	1	1415	1	0	0
2026-04-22T18:25:50	454	174.964200	201	arrived	1	1417	1	0	0
2026-04-22T18:25:54	455	187.080600	286	arrived	1	1419	1	0	0
2026-04-22T18:25:56	456	150.308822	300	arrived	1	1421	1	0	0
2026-04-22T18:25:58	457	158.375818	274	arrived	1	1423	1	0	0
2026-04-22T18:26:00	458	182.124520	220	arrived	1	1425	1	0	0
2026-04-22T18:26:03	459	156.367960	208	arrived	1	1427	1	0	0
2026-04-22T18:26:06	460	117.555900	216	arrived	1	1429	1	0	0
2026-04-22T18:26:08	461	146.540420	201	arrived	1	1431	1	0	0
2026-04-22T18:26:11	462	135.209474	437	arrived	1	1441	1	0	0
2026-04-22T18:26:12	463	81.477420	76	arrived	1	1445	1	0	0
2026-04-22T18:26:15	464	142.775360	277	arrived	1	1448	1	0	0
2026-04-22T18:26:18	465	162.854320	201	arrived	1	1451	1	0	0
2026-04-22T18:26:19	466	83.668470	69	arrived	1	1451	1	0	0
2026-04-22T18:26:21	467	158.562640	213	arrived	1	1456	1	0	0
2026-04-22T18:26:23	468	171.140220	186	arrived	1	1459	1	0	0
2026-04-22T18:26:24	469	183.707711	175	arrived	1	1459	1	0	0
2026-04-22T18:26:29	470	-62.572346	505	arrived	1	1468	1	0	0
2026-04-22T18:26:32	471	145.834387	210	arrived	1	1472	1	0	0
2026-04-22T18:26:35	472	145.408940	397	arrived	1	1478	1	0	0
2026-04-22T18:26:37	473	99.424920	218	arrived	1	1480	1	0	0
2026-04-22T18:26:41	474	205.582147	519	arrived	1	1486	1	0	0
2026-04-22T18:26:43	475	76.003800	178	arrived	1	1486	1	0	0
2026-04-22T18:26:46	476	135.540170	365	arrived	1	1492	1	0	0
2026-04-22T18:26:50	477	-39.250760	437	arrived	1	1499	1	0	0
2026-04-22T18:26:53	478	176.289845	351	arrived	1	1506	1	0	0
2026-04-22T18:26:54	479	20.959900	84	arrived	1	1506	1	0	0
2026-04-22T18:26:59	480	-32.170101	526	arrived	1	1510	1	0	0
2026-04-22T18:27:02	481	141.422840	264	arrived	1	1512	1	0	0
2026-04-22T18:27:04	482	171.440707	356	arrived	1	1520	1	0	0
2026-04-22T18:27:06	483	-17.842180	89	arrived	1	1520	1	0	0
2026-04-22T18:27:07	484	84.223800	77	arrived	1	1524	1	0	0
2026-04-22T18:27:09	485	176.106227	173	arrived	1	1524	1	0	0
2026-04-22T18:27:12	486	146.839880	277	arrived	1	1526	1	0	0
2026-04-22T18:27:15	487	122.791900	412	arrived	1	1531	1	0	0
2026-04-22T18:27:17	488	154.373864	285	arrived	1	1533	1	0	0
2026-04-22T18:27:19	489	53.781420	91	arrived	1	1533	1	0	0
2026-04-22T18:27:21	490	-47.426440	163	arrived	1	1533	1	0	0
2026-04-22T18:27:25	491	191.836540	364	arrived	1	1538	1	0	0
2026-04-22T18:27:26	492	177.955005	155	arrived	1	1538	1	0	0
2026-04-22T18:27:29	493	194.193440	355	arrived	1	1544	1	0	0
2026-04-22T18:27:31	494	49.922040	168	arrived	1	1544	1	0	0
2026-04-22T18:27:33	495	163.694080	161	arrived	1	1544	1	0	0
2026-04-22T18:27:36	496	154.436000	214	arrived	1	1547	1	0	0
2026-04-22T18:27:38	497	54.299900	292	arrived	1	1551	1	0	0
2026-04-22T18:27:40	498	157.826713	156	arrived	1	1551	1	0	0
2026-04-22T18:27:42	499	145.250580	284	arrived	1	1553	1	0	0
