[2026-04-25T21:29:35.322237+01:00] Warning: Vehicle 'Pertini_20_92'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=320.00, stage=move.
[2026-04-25T21:29:35.598251+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:29:36.456821+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=454.00, stage=move.
[2026-04-25T21:29:38.346414+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:38.357441+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:29:40.108132+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:29:40.122458+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:29:40.716993+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:29:41.114141+01:00] Warning: Vehicle 'Prati_Capraia_30_33'; junction collision with vehicle 'Pertini_20_42', lane=':b4_3_0', gap=-1.00, time=241.00, stage=move.
[2026-04-25T21:29:41.127105+01:00] Warning: Vehicle 'Pertini_20_50'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=243.00, stage=move.
[2026-04-25T21:29:42.424817+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:43.075431+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:29:44.926191+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:45.389556+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:29:45.567953+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:29:45.888753+01:00] Warning: Vehicle 'Pertini_20_50'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=227.00, stage=move.
[2026-04-25T21:29:47.505275+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:48.149842+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:29:49.572940+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:50.135686+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:29:50.337177+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:29:50.697403+01:00] Warning: Vehicle 'Pertini_20_61'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=228.00, stage=move.
[2026-04-25T21:29:52.492738+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:53.232276+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:29:53.643789+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=238.00, stage=move.
[2026-04-25T21:29:55.105096+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:29:55.120634+01:00] Warning: Vehicle 'ego'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:29:56.372960+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:29:56.450544+01:00] Warning: Vehicle 'Pertini_20_9'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=80.00, stage=move.
[2026-04-25T21:29:56.995498+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:29:58.519538+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:29:58.535979+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:29:59.953676+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:00.051797+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:30:01.592181+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:02.392286+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:02.846751+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=241.00, stage=move.
[2026-04-25T21:30:03.693558+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:30:05.266931+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:06.081857+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:30:06.443218+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:08.550715+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:09.086493+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=151.00, stage=laneChange.
[2026-04-25T21:30:09.437810+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:11.725493+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:13.941103+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:30:13.982027+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:14.767777+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:30:15.067177+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:16.783606+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:17.486470+01:00] Warning: Vehicle 'Pertini_20_25'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=107.00, stage=move.
[2026-04-25T21:30:18.252657+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=155.00, stage=laneChange.
[2026-04-25T21:30:18.831211+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:20.186424+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=244.00, stage=move.
[2026-04-25T21:30:23.211250+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:30:23.233620+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:25.645677+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:30:25.831543+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:26.196836+01:00] Warning: Vehicle 'Prati_Capraia_30_33'; junction collision with vehicle 'Pertini_20_42', lane=':b4_3_0', gap=-1.00, time=224.00, stage=move.
[2026-04-25T21:30:31.182598+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:32.756847+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:30:33.377670+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:30:34.219250+01:00] Warning: Vehicle 'Pertini_20_81'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=237.00, stage=move.
[2026-04-25T21:30:36.118942+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:30:37.619467+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:38.348039+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:30:38.574042+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:38.973125+01:00] Warning: Vehicle 'Pertini_20_55'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=231.00, stage=move.
[2026-04-25T21:30:39.014513+01:00] Warning: Vehicle 'Pertini_20_69'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=236.00, stage=move.
[2026-04-25T21:30:40.689537+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:41.233372+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:30:41.445784+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:42.425192+01:00] Warning: Vehicle 'Pertini_20_91'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=315.00, stage=move.
[2026-04-25T21:30:42.722483+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:30:44.062584+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:44.074466+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:44.520063+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:30:45.941107+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:46.404428+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:30:46.602590+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:47.964218+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:30:50.172757+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:30:50.189087+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:50.254691+01:00] Warning: Vehicle 'Pertini_20_9'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=80.00, stage=move.
[2026-04-25T21:30:50.773226+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:30:52.284021+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:30:52.294988+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:52.961206+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:30:54.216211+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:30:55.088664+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=454.00, stage=move.
[2026-04-25T21:30:56.643422+01:00] Warning: Vehicle 'Pertini_20_227'; junction collision with vehicle 'Prati_Capraia_30_114', lane=':b4_9_1', gap=-1.00, time=582.00, stage=move.
[2026-04-25T21:30:56.795273+01:00] Warning: Vehicle 'Pertini_20_250'; junction collision with vehicle 'Prati_Capraia_30_114', lane=':b4_9_1', gap=-1.00, time=599.00, stage=move.
[2026-04-25T21:30:58.822085+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:30:58.841718+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:30:59.375929+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=151.00, stage=laneChange.
[2026-04-25T21:31:00.735499+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=70.00, stage=move.
[2026-04-25T21:31:02.217482+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:02.727474+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:31:02.957849+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:04.273648+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:31:05.791200+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:07.486487+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:09.368178+01:00] Warning: Vehicle 'Pertini_20_9'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=79.00, stage=move.
[2026-04-25T21:31:10.729369+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:11.222494+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:31:11.397345+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:11.806251+01:00] Warning: Vehicle 'Pertini_20_64'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=242.00, stage=move.
[2026-04-25T21:31:14.680499+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:14.807472+01:00] Warning: Vehicle 'Pertini_20_16'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=90.00, stage=move.
[2026-04-25T21:31:15.144166+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:31:15.338597+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:15.810838+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=241.00, stage=move.
[2026-04-25T21:31:16.818839+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:31:17.650471+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=454.00, stage=move.
[2026-04-25T21:31:18.790300+01:00] Warning: Vehicle 'Pertini_20_218'; junction collision with vehicle 'Prati_Capraia_30_114', lane=':b4_9_1', gap=-1.00, time=580.00, stage=move.
[2026-04-25T21:31:20.154193+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:20.603490+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=151.00, stage=laneChange.
[2026-04-25T21:31:20.848253+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:23.029771+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:23.046261+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:23.786642+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:31:25.101849+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:25.552890+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:31:25.743404+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:31:27.729857+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:27.741885+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:29.647789+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:30.288494+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:31.242975+01:00] Warning: Vehicle 'Pertini_20_70'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=316.00, stage=move.
[2026-04-25T21:31:32.823294+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:32.914578+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:31:34.679415+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:35.241058+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:31:35.436270+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:31:36.871596+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:31:37.832009+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=454.00, stage=move.
[2026-04-25T21:31:39.309752+01:00] Warning: Vehicle 'Pertini_23_203'; junction collision with vehicle 'Prati_Capraia_30_114', lane=':b4_9_1', gap=-1.00, time=592.00, stage=move.
[2026-04-25T21:31:39.394067+01:00] Warning: Vehicle 'Pertini_20_247'; junction collision with vehicle 'Prati_Capraia_30_114', lane=':b4_9_1', gap=-1.00, time=602.00, stage=move.
[2026-04-25T21:31:40.808688+01:00] Warning: Vehicle 'ego'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=80.00, stage=move.
[2026-04-25T21:31:42.137956+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:42.154762+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:42.813759+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:44.398040+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:31:44.414393+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:45.035883+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:31:46.469809+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:31:46.481914+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:46.556318+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:31:48.168285+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:31:48.186536+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:31:49.885282+01:00] Warning: Vehicle 'Pertini_20_28'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=117.00, stage=move.
[2026-04-25T21:31:50.265046+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
